DateofSale(dd/mm/yyyy),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,percent,VAT,Year,Month,Agent Commission
2019-03-27,"27 THE MOORINGS, FITZWILLIAM QUAY,,Dublin",Dublin 4,Dublin,412000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,55620.00000000001,2019,3,6180.0
2020-08-27,"7 ARDMORE PARK, BALLYBEG, WATERFORD",N/A,Waterford,72930.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9845.550000000001,2020,8,1093.95
2017-10-11,"45 FITZWILLIAM QUAY, RINGSEND,,Dublin 4",Dublin 4,Dublin,405000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,54675.0,2017,10,6075.0
2014-11-26,"5 DE SELBY DR, BLESSINGTON RD, TALLAGHT,Dublin 24",Dublin 24,Dublin,155000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20925.0,2014,11,2325.0
2015-01-28,"31 South Central, Rockbrook, Sandyford",Dublin 18,Dublin,252313.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,34062.255000000005,2015,1,3784.6949999999997
2014-10-09,"UNIT 30, GLEN AOIBHINN, COURTOWN",N/A,Wexford,120000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16200.000000000002,2014,10,1800.0
2018-04-20,"9 CORN MILL, DISTILLERY RD,,Dublin",Dublin 3,Dublin,445000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,60075.00000000001,2018,4,6675.0
2020-02-21,"CANNONSTOWN, TERMONFECKIN, DROGHEDA",N/A,Louth,408000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,55080.0,2020,2,6120.0
2011-09-06,"Baile An tSagairt, Spiddal, Co. Galway",N/A,Galway,80000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10800.0,2011,9,1200.0
2020-04-11,"10 ORMAND DR, SWORDS MANOR, SWORDS,Dublin",N/A,Dublin,375000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,50625.0,2020,4,5625.0
2018-02-21,"15 MERRION VILLAGE, MERRION RD,,Dublin 4",Dublin 4,Dublin,550000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,74250.0,2018,2,6875.0
2018-03-29,"41  Droimneach, Bweeng, Mallow",N/A,Cork,210572.69,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2018,3,3158.59035
2017-12-20,"10 COIS NA HABHAINN, FERBANE, OFFALY",N/A,Offaly,73000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9855.0,2017,12,1095.0
2016-07-11,"17 THE FAIRWAYS, TUBBERCURRY, SLIGO",N/A,Sligo,32000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,4320.0,2016,7,480.0
2014-12-15,"1A JOHNS LANE, KILLALOE, CLARE",N/A,Clare,30000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,4050.0000000000005,2014,12,450.0
2017-11-21,"28 BALLYBRIT HEIGHTS, BALLYBRIT, GALWAY",N/A,Galway,220000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,29700.000000000004,2017,11,3300.0
2021-11-29,"13 THE CUTLERS, 34 34 PARLIAMENT ST,,Dublin 2",Dublin 2,Dublin,335000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,45225.0,2021,11,5025.0
2014-10-17,"81 COIS GHRUDA, CASTLETROY, LIMERICK",N/A,Limerick,60000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8100.000000000001,2014,10,900.0
2021-02-11,"35 WATERMEADOW PARK, TALLAGHT,,Dublin 24",Dublin 24,Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,43875.0,2021,2,4875.0
2011-09-30,"67 Cluain Bui, Enniscorthy",N/A,Wexford,60000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8100.000000000001,2011,9,900.0
2015-01-29,"9 MCCANN ST, CASHEL, TIPPERARY",N/A,Tipperary,63000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8505.0,2015,1,945.0
2015-01-16,"22 CRAMERS CLOSE, BELGOOLY, CORK",N/A,Cork,240000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32400.000000000004,2015,1,3600.0
2013-12-19,"'Dun Ar Ruin', Duncannon, New Ross",N/A,Wexford,275000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,37125.0,2013,12,4125.0
2014-04-24,"17 MARETIMO HOUSE, NEWTOWN AVENUE, BLACKROCK",N/A,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33750.0,2014,4,3750.0
2015-11-18,"4 CLIFTON AVE, CLIFTON PARK, DANGAN UPPER",N/A,Galway,241500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32602.500000000004,2015,11,3622.5
2020-05-22,"45 FERNWOOD, GLYNTOWN, GLANMIRE",N/A,Cork,275000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,37125.0,2020,5,4125.0
2011-04-29,"13 Hayden Park View, Lucan",N/A,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,36450.0,2011,4,4050.0
2014-03-25,"MONEYNAMUCK2, JOHNSTOWN, VIA THURLES",N/A,Kilkenny,50000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6750.0,2014,3,750.0
2010-08-09,"Tierlahood, Stradone",N/A,Cavan,48000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6480.0,2010,8,720.0
2014-12-22,"39 LAKESIDE JETTY, HOLIDAY COTTAGE, MOUNTSHANNON",N/A,Clare,44053.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2014,12,660.795
2014-05-12,"71 TOWNPARKS, SKERRIES,,Dublin",N/A,Dublin,505000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,68175.0,2014,5,6312.5
2020-11-20,"8 WATERVIEW, POINT ROAD LOWER, DUNDALK",N/A,Louth,345000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,46575.0,2020,11,5175.0
2018-09-24,"106 SPA ROAD, TRALEE, CO KERRY",N/A,Kerry,96000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12960.0,2018,9,1440.0
2021-01-10,"1 OAKWOOD, BALLINDEREEN, CO GALWAY",N/A,Galway,450000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,60750.00000000001,2021,1,6750.0
2010-01-04,"74 Cluain Dubh, Father Russell Road",N/A,Limerick,125000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16875.0,2010,1,1875.0
2020-10-01,"30 DROMARD RD, DRIMNAGH,,Dublin 12",Dublin 12,Dublin,347000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,46845.0,2020,10,5205.0
2019-07-31,"1 THE MEWS, CLASSIS LAKE, OVENS",N/A,Cork,219000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,29565.000000000004,2019,7,3285.0
2021-12-04,"2 SEANCHAI HOLIDAY HOMES, DUNGARVEN, CO. WATERFORD",N/A,Waterford,135000.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2021,12,2025.0
2021-04-05,"8 MELROSE AVE, FAIRVIEW,,Dublin 3",Dublin 3,Dublin,495000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,66825.0,2021,4,7425.0
2015-12-01,"APT 109 CASTLE PLACE, RAILWAY SQUARE, WATERFORD",N/A,Waterford,52800.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,7128.000000000001,2015,12,792.0
2015-02-02,"LISAGONE, BALLYAHYES, CO CAVAN",N/A,Cavan,80000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10800.0,2015,2,1200.0
2014-05-12,"48 Woodview, Listowel",N/A,Kerry,127500.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2014,5,1912.5
2020-08-14,"K MOORE, KILLORAN, TEMPLETUOHY",N/A,Tipperary,50000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6750.0,2020,8,750.0
2018-06-22,"22 The Park, Janeville, Cork Road",N/A,Cork,281938.32,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,0.06341154090044387,0.0,2018,6,4229.0748
2018-04-13,"7 WESTGATE, WEXFORD TOWN, WEXFORD",N/A,Wexford,175000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23625.0,2018,4,2625.0
2014-12-22,"4 Riverside Lawns, Kinnegad",N/A,Westmeath,82440.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,11129.400000000001,2014,12,1236.6
2018-12-31,"23 ANNER RD, INCHICORE,,Dublin 8",Dublin 8,Dublin,362000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,48870.0,2018,12,5430.0
2014-04-07,"132 GREENHILLS COURT, SOUTH DOUGLAS RD, CORK",N/A,Cork,115000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,15525.000000000002,2014,4,1725.0
2020-12-17,"BAURNAFEA, NR CASTLEWARREN, KILKENNY",N/A,Kilkenny,300000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,40500.0,2020,12,4500.0
2016-02-23,"8 ASHGROVE, MOYANE, CO KERRY",N/A,Kerry,120000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16200.000000000002,2016,2,1800.0
2017-10-27,"20 THE HAMPTONS, ARD CASHEL, WATERGRASSHILL",N/A,Cork,242500.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32737.500000000004,2017,10,3637.5
2014-11-03,"10 MCKEE RD, FINGLAS,,Dublin 11",Dublin 11,Dublin,161500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,21802.5,2014,11,2422.5
2021-01-28,"ULLATHORN, BALLEALLY, LUSK",N/A,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,44550.0,2021,1,4950.0
2017-07-24,"10 PUDDING ROW, TEMPLEBAR,,Dublin 2",Dublin 2,Dublin,349000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,47115.0,2017,7,5235.0
2012-03-10,"3 RIVERBANK, POACHERS GATE, BURRIN ROAD",N/A,Carlow,80000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10800.0,2012,3,1200.0
2016-07-21,"11 WOODLANDS COURT, ARKLOW, CO WICKLOW",N/A,Wicklow,154000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20790.0,2016,7,2310.0
2013-08-26,"66 Retreat Park, Athlone",N/A,Westmeath,90000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12150.0,2013,8,1350.0
2020-07-02,"57 ST ATTRACTA RD, CABRA,,Dublin 7",Dublin 7,Dublin,318500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,42997.5,2020,7,4777.5
2020-02-03,"76 HUNTSTOWN DR, HUNTSTOWN,,Dublin 15",Dublin 15,Dublin,340000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,45900.0,2020,2,5100.0
2018-10-30,"WHITECROSS, JULIANSTOWN, MEATH",N/A,Meath,335000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,45225.0,2018,10,5025.0
2010-05-08,"11 Applewood, Maryborough Ridge, Douglas",N/A,Cork,259500.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2010,5,3892.5
2016-10-31,"APT 2, STREAMMILL LANE, SKIBEREEN",N/A,Cork,37500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5062.5,2016,10,562.5
2021-04-20,"6 ROCWOOD, GALLOPING GREEN, STILLORGAN",N/A,Dublin,382500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,51637.5,2021,4,5737.5
2016-03-05,"38 MEADOW COURT, NEWCASTLE WEST, LIMERICK",N/A,Limerick,130000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,17550.0,2016,3,1950.0
2021-08-13,"16 ARDPATRICK CLOSE, BLACKPOOL, CO CORK",N/A,Cork,279000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,37665.0,2021,8,4185.0
2020-03-18,"SRAGH, MULLANARY, BALLYBAY",N/A,Monaghan,260000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,35100.0,2020,3,3900.0
2020-01-24,"48 SUMMERHILL, NENAGH, COUNTY TIPPERARY",N/A,Tipperary,62000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8370.0,2020,1,930.0
2015-03-26,"ST. ANNES, 16 NEWCASTLE ROAD, GALWAY",N/A,Galway,272000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,36720.0,2015,3,4080.0
2019-10-18,"10 BANK PLACE, ST MICHAEL ST, TIPPERARY",N/A,Tipperary,40000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5400.0,2019,10,600.0
2016-12-09,"1 QUAY ST, WESTPORT, MAYO",N/A,Mayo,122500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16537.5,2016,12,1837.5
2016-07-12,"7 CREEVAGHBAWN, BALLYMAHON, LONGFORD",N/A,Longford,83000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,11205.0,2016,7,1245.0
2018-02-21,"3 Longview Square, Millers Glen, Swords",N/A,Dublin,264273.13,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2018,2,3964.09695
2019-12-20,"240 LOWER KILMACUD RD, GOATSTOWN,,Dublin 14",Dublin 14,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,42525.0,2019,12,4725.0
2014-05-30,"Ballard, Araglen, Kilworth",N/A,Cork,82500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,11137.5,2014,5,1237.5
2010-08-18,"8 Stonemasons Road, Lusk",N/A,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33750.0,2010,8,3750.0
2019-10-21,"12 THE OLD FORGE, LUCAN,,Dublin",N/A,Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,43875.0,2019,10,4875.0
2013-04-12,"Apartment 19, Goodtide Harbour, Batt Street",N/A,Wexford,44000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5940.0,2013,4,660.0
2017-08-25,"34 Gort an Duin, Oranhill, Maree Road",N/A,Galway,289868.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2017,8,4348.0199999999995
2016-05-08,"6 BALLYMANY MANOR, NEWBRIDGE, KILDARE",N/A,Kildare,200000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27000.0,2016,5,3000.0
2018-10-05,"408A CLONARD ROAD,,Dublin 12",Dublin 12,Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,67500.0,2018,10,7500.0
2021-05-31,"THE BLUE HACKLE HOUSE, MAIN STREET, DELVIN",N/A,Meath,80000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10800.0,2021,5,1200.0
2020-01-24,"23 BENEAVIN DR, GLASNEVIN,,Dublin 11",Dublin 11,Dublin,17000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,2295.0,2020,1,255.0
2018-08-31,"135 TIMBER MILLS, KILMORE RD, ARTANE,Dublin 5",Dublin 5,Dublin,238000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32130.000000000004,2018,8,3570.0
2012-08-09,"A6 Harveys Dock, Youghal",N/A,Cork,80000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10800.0,2012,8,1200.0
2013-12-17,"14 MEADOW COURT, CLONMORE RD, ENNIS",N/A,Clare,77500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10462.5,2013,12,1162.5
2013-08-27,"311 Ard na Mara, Cartron Point, Sligo",N/A,Sligo,93000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12555.0,2013,8,1395.0
2015-09-02,"4 KIMMAGE COURT, LOWER KIMMAGE RD,,Dublin 6w",Dublin 6w,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,35775.0,2015,9,3975.0
2016-04-01,"2 MOYOLA MEWS, LOWER CHURCHTOWN ROAD,,Dublin 14",Dublin 14,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,44550.0,2016,4,4950.0
2010-11-08,"135 Drominbeg, Rhebogue",N/A,Limerick,191000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25785.0,2010,11,2865.0
2010-01-02,"62 Kings Hall, Chapelizod",Dublin 20,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,30375.000000000004,2010,1,3375.0
2020-09-25,"105  HILLVIEW  EST., BALLINTEER,,Dublin 16",Dublin 16,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,39150.0,2020,9,4350.0
2019-08-14,"7 ARD NA GREINE, KILTERAGH, DOORADOYLE",N/A,Limerick,212000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,28620.000000000004,2019,8,3180.0
2018-06-27,"CHAPEL ST, TAUGHMACONNELL, ROSCOMMON",N/A,Roscommon,115000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,15525.000000000002,2018,6,1725.0
2014-08-26,"25 NORTH ST, ONGAR VILLAGE, ONGAR",Dublin 15,Dublin,97000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13095.0,2014,8,1455.0
2020-04-02,"KILLICAR, BELTURBET, CAVAN",N/A,Cavan,210000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,28350.000000000004,2020,4,3150.0
2013-07-24,"25 Woodlawn, Stranorlar",N/A,Donegal,68000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9180.0,2013,7,1020.0
2012-10-17,"21 Gleann Ri, Holycross, Thurles",N/A,Tipperary,80000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10800.0,2012,10,1200.0
2017-07-18,"MAIN ST, CLONMANY, DONEGAL",N/A,Donegal,56000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,7560.000000000001,2017,7,840.0
2019-08-22,"GULLANE, CLONAKILTY, CORK",N/A,Cork,420000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,56700.00000000001,2019,8,6300.0
2018-05-11,"Site 16, Airpark Square, Rathfarnham",Dublin 16,Dublin,378854.62,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2018,5,5682.8193
2018-12-14,"3 CASTLE ROCK AVE, MIDLETON, CORK",N/A,Cork,312000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,42120.0,2018,12,4680.0
2013-07-01,"13 Bleach Road, Dun Brinn, Athy",N/A,Kildare,91000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12285.0,2013,7,1365.0
2015-10-04,"UPPER MAIN ST, DONEGAL TOWN, MAIN ST",N/A,Donegal,70000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9450.0,2015,10,1050.0
2014-03-13,"APARTMENT 88 HILL OF DOWN HOUSE, SPENCER DOCK, NORTH WALL QUAY",Dublin 1,Dublin,264581.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2014,3,3968.7149999999997
2018-10-10,"24 TIRCROGHAN, KINNEGAD, WESTMEATH",N/A,Westmeath,232000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,31320.000000000004,2018,10,3480.0
2021-09-16,"11 QUARRY DR,,Dublin 12,,Dublin",Dublin 12,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,54000.0,2021,9,6000.0
2015-06-30,"2 KELLS RD, TRIM, MEATH",N/A,Meath,76000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10260.0,2015,6,1140.0
2012-09-03,"15 Leinster Cottages, Maynooth",N/A,Kildare,140000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18900.0,2012,9,2100.0
2012-02-11,"59 Beauvale Park, Artane",Dublin 5,Dublin,205000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27675.000000000004,2012,2,3075.0
2021-07-22,"130 BRYANSTOWN MANOR,,Dublin RD, DROGHEDA LOUTH",N/A,Louth,156000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,21060.0,2021,7,2340.0
2021-01-29,"24 TUBBERCLAIRE MEADOWS, ATHLUMNEY, NAVAN",N/A,Meath,228000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,30780.000000000004,2021,1,3420.0
2019-09-30,"4 SLIEVENAMON RD, THURLES, TIPPERARY",N/A,Tipperary,90000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12150.0,2019,9,1350.0
2016-05-16,"5 COLLEGE COURT, BALLAGHADERREEN, CO ROSCOMMON",N/A,Roscommon,45500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6142.5,2016,5,682.5
2013-09-07,"Ballinagrave, Kilshanny",N/A,Clare,295000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,39825.0,2013,9,4425.0
2018-12-19,"TONAKNOCK, KILLAHAN, ABBEYDORNEY",N/A,Kerry,160000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,21600.0,2018,12,2400.0
2019-05-09,"27 THE SQUARE, RIVERBANK, RATHMULLEN DROGHEDA",N/A,Louth,145000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19575.0,2019,5,2175.0
2017-06-21,"47 FLORAVILLE AVE, CLONDALKIN,,Dublin 22",Dublin 22,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27000.0,2017,6,3000.0
2021-02-24,"KNOCKANE, GARRYDOOLIS, PALLASGREEN",N/A,Limerick,65000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8775.0,2021,2,975.0
2011-10-10,"13 Aubrey, Shankill Village",N/A,Dublin,220264.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2011,10,3303.96
2020-10-30,"55 MARIAN AVE, PORTLAOISE, LAOIS",N/A,Laois,175000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23625.0,2020,10,2625.0
2015-09-22,"2 GREENCOURT BUILDINGS, BALLYHAUNIS RD, CLAREMORRIS",N/A,Mayo,23333.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,3149.9550000000004,2015,9,349.995
2016-08-19,"23 WOODLAWN DR, CLONBULLOGUE, TULLAMORE",N/A,Offaly,26666.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,3599.9100000000003,2016,8,399.99
2015-03-24,"RING HOUSE, BALLYMACODA, CO CORK",N/A,Cork,200000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27000.0,2015,3,3000.0
2017-01-20,"43 BROOKDALE AVE, RIVERVALLEY, SWORDS",N/A,Dublin,286000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,38610.0,2017,1,4290.0
2015-12-10,"APARTMENT 54 GLENEAGEL HOUSE, THE OAKS, RIDGEWOOD",N/A,Dublin,192000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25920.0,2015,12,2880.0
2019-04-09,"FOXES BRIDGE, COURTBRACK, VICARSTOWN",N/A,Cork,375000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,50625.0,2019,4,5625.0
2021-12-01,"58 SPRING MEADOW, DUNGARVAN, WATERFORD",N/A,Waterford,242500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32737.500000000004,2021,12,3637.5
2011-08-12,"Seaview Cottage, Sea Road, Arklow",N/A,Wicklow,280000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,37800.0,2011,8,4200.0
2014-12-12,"95 ROYAL MEADOWS, KILCOCK, KILDARE",N/A,Kildare,280000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,37800.0,2014,12,4200.0
2016-05-07,"18 ARD NA CUAN, WHITEROCK HILL, WEXFORD",N/A,Wexford,325000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,43875.0,2016,5,4875.0
2017-08-06,"CASTLETOWN, BALLYCUMBER, OFFALY",N/A,Offaly,43500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5872.5,2017,8,652.5
2016-08-06,"45 HIGHWOOD PARK, COLLOONEY, SLIGO",N/A,Sligo,100000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2016,8,1500.0
2016-03-22,"GLENDUFF, KILBRITTAN, COUNTY CORK",N/A,Cork,100000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13500.0,2016,3,1500.0
2018-12-17,"31 THE SYCAMORE, ELMFIELD, LEOPARDSTOWN,Dublin 18",Dublin 18,Dublin,403000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,54405.0,2018,12,6045.0
2017-03-27,"21 Atkinson Drive, Aitkens Village, Stepaside",N/A,Dublin,374450.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2017,3,5616.75
2015-05-06,"22 The Rise, Five Oaks, Drogheda",N/A,Louth,198017.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2015,5,2970.255
2015-10-09,"44 PORTOBELLO HARBOUR, APT 5, GROVE RD,Dublin 6",Dublin 6,Dublin,306001.99,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,41310.26865,2015,10,4590.02985
2013-05-12,"CLONMETHAN, OLDTOWN",N/A,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,38475.0,2013,5,4275.0
2018-11-26,"MAIN ST, TINNAHINCH, GRAIGUENAMANAGH",N/A,Carlow,54000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,7290.000000000001,2018,11,810.0
2013-02-27,"7 Compton Row, Newbridge Street, Birr",N/A,Offaly,39200.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5292.0,2013,2,588.0
2015-01-10,"4 Racecourse Gate, Naas",N/A,Kildare,332508.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2015,1,4987.62
2012-11-23,"No.3 Gorse Grove, Foxford",N/A,Mayo,62500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8437.5,2012,11,937.5
