DateofSale(dd/mm/yyyy),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription
2022-02-28,"CLONJORDAN, ENNISCORTHY, WEXFORD",,Wexford,85000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"COOLDORRAGHA, PORTUMNA, CO GALWAY",,Galway,269000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"COOLNAHARRIGLE UPPER, GLENBEIGH, KERRY",,Kerry,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"COONOGUE, BALLYMURPHY, BORRIS",,Carlow,175000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"CORNACRAVE, CASTLERAHAN, BALLYJAMESDUFF",,Cavan,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"CROUGH, COLLIGAN, DUNGARVAN",,Waterford,275500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"CRUMLIN, SILVERSTREAM, MONAGHAN",,Monaghan,400000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"DEVINISH, DEVLIN RD, MULLINGAR",,Westmeath,450000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"DROMARD HOUSE, DROMARD, MOYNE",,Longford,405000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"FRIARSTOWN, BENNEKERRY, CARLOW",,Carlow,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"GORT BRAC, BALLYGADDY ROAD, TUAM",,Galway,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"GORTINNEY, CARNDONAGH, DONEGAL",,Donegal,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"GREENFIELD HOUSE, SCART, KILDORRERY",,Cork,530000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"GURTAHILLA, DUNMORE EAST, WATERFORD",,Waterford,595000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"KNOCK ROAD, BALLYHAUNIS, COUNTY MAYO",,Mayo,135000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"LACKINASHINAGH, ENNISKEANE, CORK",,Cork,310000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"MAIN ST, BALLYPOREEN, CAHIR",,Tipperary,87000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"MARYFIELD, ALBANY AVENUE, MONKSTOWN",,Dublin,1750000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"MILLBORO HOUSE, LEE RD, CARRIGROHANE",,Cork,766000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"MOUNT ALTON, STANDHOUSE RD, NEWBRIDGE",,Kildare,370000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"No 3 The Mills, Lismore",,Waterford,207048.45,No,Yes,New Dwelling house /Apartment,
2022-02-28,"RHYNAGONNAUGHT, DOONBEG, COUNTY CLARE",,Clare,140000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"RUSSELLSTOWN NEW, KILMANAHAN, CLONMEL",,Waterford,572500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"SCRAHAN, KILMACTHOMAS, WATERFORD",,Waterford,145000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"SLANEY VIEW, BARNTOWN, CO WEXFORD",,Wexford,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"TOMACORK, CARNEW, CO WICKLOW",,Wicklow,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-28,"WILFIELD HOUSE, DRUMNANARRAGH, POLES",,Cavan,725000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"1 DUNLIN HOUSE, REDCOURT OAKS, SEAFIELD RD EAST DUBLIN 3",Dublin 3,Dublin,6750000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"1 MOUNTKENNEDY COURT, MAIN ST, NEWTOWNMOUNTKENNEDY",,Wicklow,270000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"1 THE GLEN, INSE BAY, LAYTOWN",,Meath,345000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"1 TONLAGEE MANOR, MILBROOK AVE, DONAGHMEDE DUBLIN 13",Dublin 13,Dublin,256500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"10 BERACH LODGE, KILBARRACK RD, DUBLIN",Dublin 5,Dublin,340000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"10 CHAPEL FARM CRESCENT, LUSK, DUBLIN",,Dublin,365000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"10 FIRGROVE LAWN, BISHOPSTOWN, CORK",,Cork,457000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"10 PARK AVE, CLONGRIFFIN, DUBLIN 13",Dublin 13,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"10 Silverbrook Way, Arden Road, Tullamore",,Offaly,263436.12,No,Yes,New Dwelling house /Apartment,
2022-03-01,"10 The Square, Drummin Village, Borrisokane Road",,Tipperary,137444.93,No,Yes,New Dwelling house /Apartment,
2022-03-01,"10 TONLAGEE MANOR, MILBROOK AVE, RAHENY DUBLIN 5",Dublin 13,Dublin,247400.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"102 Alderwood Heights, Carrickmacross",,Monaghan,250000.0,No,Yes,New Dwelling house /Apartment,
2022-03-01,"104 THE CRESCENT, RATHBORNE COURT, ASHTOWN DUBLIN 15",Dublin 15,Dublin,338500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"109 Viewmount, Greenane Road, Rathdrum",,Wicklow,235189.24,No,Yes,New Dwelling house /Apartment,
2022-03-01,"10A CONNOLLY ST, SLIGO",,Sligo,120000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"10TOGHER GROVE, MONASTEREVAN, KILDARE",,Kildare,300000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"11 GLINCOOL GARDENS, BALLINCOLLING, CO CORK",,Cork,333000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"11 The Square, Drummin Village, Borrisokane Road",,Tipperary,150660.79,No,Yes,New Dwelling house /Apartment,
2022-03-01,"111 RUTLAND AVE, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,126181.92,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"12 Coolkellure Green, Coolkellure, Lehenaghmore",,Cork,392026.0,No,Yes,New Dwelling house /Apartment,
2022-03-01,"12 Sika Woods, Kilgarron, Enniskerry",,Wicklow,502202.64,No,Yes,New Dwelling house /Apartment,
2022-03-01,"12 TONLAGEE MANOR, MILLBROOK GROVE, DONAGHMEDE DUBLIN 13",Dublin 13,Dublin,247400.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"12A ORLAGH RISE, TEMPLEOGUE, DUBLIN 16",Dublin 16,Dublin,750000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"13 OMAHONY AVE CARRICK ON SUIR, TIPPERARY",,Tipperary,175000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"13 Springhill, Blackwater Demense, Ardnacrusha",,Clare,560000.0,No,Yes,New Dwelling house /Apartment,
2022-03-01,"130 Millquarter, knockmullen, Gorey",,Wexford,237884.0,No,Yes,New Dwelling house /Apartment,
2022-03-01,"132 HOLLYBROOK PARK, SOUTHERN CROSS RD, BRAY",,Wicklow,492000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"14 BRIDGEWATER COURT, DOMINICK ST, GALWAY",,Galway,235000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"14 EDEN GROVE, GRANGE ROAD, RATHFARNHAM",Dublin 16,Dublin,771000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"14 Narroways Park, Bettystown, Co. Meath",,Meath,287224.67,No,Yes,New Dwelling house /Apartment,
2022-03-01,"14 The Square, Drummin Village, Borrisokane Road",,Tipperary,150660.79,No,Yes,New Dwelling house /Apartment,
2022-03-01,"15 STONEBRIDGE, KELLS, CO MEATH",,Meath,212000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"17 The Square, Heathfield, Carriganarra",,Cork,348018.0,No,Yes,New Dwelling house /Apartment,
2022-03-01,"18 BEECH CRESENT, ROYAL CANAL, MULLINGAR",,Westmeath,267500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"18 CLAREMONT COURT, GLASNEVIN, DUBLIN 11",Dublin 11,Dublin,540000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"19 Delvin Mews, Stamullen",,Meath,321600.0,No,Yes,New Dwelling house /Apartment,
2022-03-01,"190 RUSHEEN ARD, CALTRAGH, SLIGO",,Sligo,210000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"2 COIS ABHAINN, MULTYFARNHAM, COUNTY WESTMEATH",,Westmeath,450000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"2 DUNLIN HOUSE, REDCOURT OAKS, SEAFIELD RD EAST",Dublin 3,Dublin,6550000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"2 JACK DUGGAN COTTAGES, ARDCANAUGHT, CASTLEMAINE",,Kerry,142500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"2 KESH RD, CAVAN, CAVAN",,Cavan,205000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"2 TONLEGEE MANOR, MILLBROOK GROVE, DONAGHMEDE DUBLIN 13",Dublin 13,Dublin,247400.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"20 CARRIG DR, DOORADOYLE, LIMERICK",,Limerick,252000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"21 ATHLUNKARD ST, LIMERICK, LIMERICK",,Limerick,130000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"21 MELROSE AVE, FAIRVIEW, DUBLIN 3",Dublin 3,Dublin,540000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"22 EARLSFORT RISE, LUCAN, DUBLIN",,Dublin,327000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"23 CARN GLAS HEIGHTS, GRACEDIEU, WATERFORD",,Waterford,190000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"24 BEACH VIEW, SUTTON, DUBLIN 13",Dublin 13,Dublin,381000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"24 COMERAGHS, SRAIDBHAILE, WATERFORD",,Waterford,294000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"24 Lui na Greine, Ballinwillin, Mitchelstown",,Cork,246696.0,No,Yes,New Dwelling house /Apartment,
2022-03-01,"24 Oak Springs, Laragh Road, Rathdrum",,Wicklow,238353.45,No,Yes,New Dwelling house /Apartment,
2022-03-01,"25 BELARMINE SQUARE, STEPASIDE, DUBLIN 18",Dublin 18,Dublin,520000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"29 CASTLE GARDENS, ST HELENS BAY, KILRANE",,Wexford,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"29 KNOCKANEVIN, BORRISLEIGH, THURLES",,Tipperary,172500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"291 PREMIER SQ, FINGLAS RD, DUBLIN 11",Dublin 11,Dublin,266000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"29BOIREANN BHEAG, ROSCAM GALWAY, GALWAY",,Galway,226000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"3 LYNN PARK, LYNN RD, MULLINGAR",,Westmeath,90000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"3 ROANMORE CRESCENT, WATERFORD, WATERFORD",,Waterford,235000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"3 TONLAGEE MNR, MILLBROOK GROVE, DONAGHMEDE DUBLIN 13",Dublin 13,Dublin,247400.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"30 ACHILL SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin 15,Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"31 SEAFIELD, TRAMORE, COUNTY WATERFORD",,Waterford,136000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"31 THE PARK, LARCHILL, OSCAR TRAYNOR RD DUBLIN 17",Dublin 17,Dublin,235000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"31 THE WAY, DUNBOYNE CASTLE, DUNBOYNE",,Meath,417500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"319 CARTRON POINT, SLIGO, SLIGO",,Sligo,155000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"32 COLLINS SQ, BENBURB ST, DUBLIN 7",Dublin 7,Dublin,397000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"32 FLESK RIVER APARTMENTS, KILLARNEY, CO KERRY",,Kerry,235000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"34 EDENWOOD, KILMAINHAMWOOD, KELLS",,Meath,205000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"35 DELANEY PARK, DUBLIN HILL, CORK",,Cork,295000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"37 DUNBRODY WHARF, NEW ROSS, WEXFORD",,Wexford,135000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"38 LEIGH VALLEY, CURRAGHA RD, RATOATH",,Meath,440000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"4  LIMELAWN  WOOD, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,470000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"4 CROCKNAMURLEOG, DOWNINGS, COUNTY DONEGAL",,Donegal,285000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"4 DUKES COURT, MORNINGTON PARK, DONACARNEY",,Meath,260000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"40 KILMAINHAM BANK, EMMET RD, INCHICORE DUBLIN 8",Dublin 8,Dublin,363000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"41 DUNVILLE AVE, RANELAGH, DUBLIN 6",Dublin 6,Dublin,1150000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"42 ORLAGH DOWNS, KNOCKLYON, DUBLIN 16",Dublin 16,Dublin,560000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"49 DUN DARRACH, DUBLIN ROAD, CO LONGFORD",,Longford,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"49 FORTLAWN AVE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"5 ALLENDALE, KELLS, MEATH",,Meath,342500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"5 GRACEFIELD RD, ARTANE, DUBLIN 5",Dublin 5,Dublin,527500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"5 NEW SESKIN COURT, WHITESTOWN RD, TALLAGHT DUBLIN 24",Dublin 24,Dublin,273000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"5 Silverbrook Way, Ardan Road, Tullanore",,Offaly,237004.41,No,Yes,New Dwelling house /Apartment,
2022-03-01,"5 TONLEGEE MANOR, RAHENY, DUBLIN 5",,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"54 SEAGRAVE DR, CITY GATE, FINGLAS DUBLIN 11",Dublin 11,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"55 PARKLANDS, TUAM RD, ATHENRY",,Galway,225000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"59 BROOKWOOD AVE, ARTANE, DUBLIN 5",Dublin 5,Dublin,582000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"60 WOODLAWN PARK, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,800000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"7 BELARMINE CLOSE, STEPASIDE, DUBLIN",Dublin 18,Dublin,615000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"7 PARNELL STREET, MOUNTMELLICK, CO. LAOIS",,Laois,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"7 TONLEGEE MANOR, KILBARRACK, DUBLIN",Dublin 5,Dublin,256500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"71 WELLVIEW AVENUE, BLANCHARDSTOWN, DUBLIN15",Dublin 15,Dublin,126000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"710 ELM GREEN, ELM CLOSE, CASTLETROY",,Limerick,205000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"72 PINEWOOD, WILTON, CORK",,Cork,287500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"75 Brookfield, Back Road, Malahide",,Dublin,643171.0,No,Yes,New Dwelling house /Apartment,
2022-03-01,"8 CASEMENT TERRACE, WEXFORD",,Wexford,140000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"8 STEEPLEGATE, TRITONVILLE RD, SANDYMOUNT",Dublin 4,Dublin,650000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"8 WHEATFIELD COURT, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"82 THE GLEN KILNACOURT, WOODS, PORTARLINGTON",,Laois,202000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"87 Butlers View, Ballinglanna, Glanmire",,Cork,233480.16,No,Yes,New Dwelling house /Apartment,
2022-03-01,"9 The Boulevard, Barnhall Meadows, Leixlip",,Kildare,480176.21,No,Yes,New Dwelling house /Apartment,
2022-03-01,"9 TONLEGEE MANOR, DONAGHMEDE, DUBLIN 13",Dublin 13,Dublin,256500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"ANNAGH, TOURLESTRANE, BALLYMOTE",,Sligo,145000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"ANNERVILLE, 121 UPPER POULADUFF RD, CORK",,Cork,560000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"Apartment 16, Block B, Aughamore",,Kildare,253982.3,No,Yes,New Dwelling house /Apartment,
2022-03-01,"APR 6, TONLEGEE MANOR, DUBLIN 5",,Dublin,247400.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"APT 11 TONLAGEE MANOR, MILLBROOK GROVE, DUBLIN 13",Dublin 5,Dublin,247400.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"APT 2  DUNVILLE CT, DUNVILLE AVENUE, RANELAGH",,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"Apt 21  Block B, Aughamore, Clane",,Kildare,259911.89,No,Yes,New Dwelling house /Apartment,
2022-03-01,"APT 21A, BLOCK A  CAMERON COURT, CORK STREET",,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"APT 22 JOHNS GATE, CASTLECOMER RD, KILKENNY",,Kilkenny,175000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"APT 4, TONLEGEE MANOR, DUBLIN 5",,Dublin,247400.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"APT 502 LONGBOAT QUAY NORTH, SIR JOHN ROGERSONS QUAY, DUBLIN 2",Dublin 2,Dublin,563000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"APT 8, TONLEGEE MANOR, DUBLIN 5",Dublin 5,Dublin,247400.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"APT 9, 4 HERBERTON ST, RIALTO",Dublin 6,Dublin,247500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"ATLANTIC SUNSET, DOOLIN, CO CLARE",,Clare,460000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"BALLINABARNA, ENNISCORTHY, CO WEXFORD",,Wexford,320000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"BOHERWILLIN, CAPPAGH, WATERFORD",,Waterford,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"BOOLDURRAGHA SOUTH, BALLYNOE, MALLOW",,Cork,145000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"CALLACOON, LOUISBURGH, COUNTY MAYO",,Mayo,45000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"CLONLARA SOUTH, GLENAMADDY, CO GALWAY",,Galway,245000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"CLOONKENKERILL, COLEMESTOWN, BALLINASLOE",,Galway,438500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"CLOONTRASK, CASTLEREA, CO ROSCOMMON",,Roscommon,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"CROVE, MEENANEARY, CARRICK",,Donegal,147500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"DOHERTYS RD, BANDON, CORK",,Cork,340000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"DONOUGHMORE, BALLYRAGGET, CO KILKENNY",,Kilkenny,370000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"Dromelihey, Cree",,Clare,33000.0,No,No,New Dwelling house /Apartment,
2022-03-01,"FORTFIELD, ROOTIAGH, PATRICKSWELL",,Limerick,320000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"GILLOGUE, CLONLARA, CO. CLARE",,Clare,141000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"Golden Island, ATHLONE, WESTMEATH",,Westmeath,118000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"HALSEYRATH, DUNCORMICK, WEXFORD",,Wexford,85000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"HOLLY COTTAGE, TOORARD, HEADFORD",,Galway,194000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"HOUSE 3, CARNAMUGGAGH UPPER, LETTERKENNY",,Donegal,80000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"KILLEAGH ROAD, MOGEELY, CO CORK",,Cork,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"KNOCK MHUIRE, 17 NAVIGATION RD, MALLOW",,Cork,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"MAIGH CLAIRIN, KILDALTON, PILTOWN",,Kilkenny,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"MAIN STREET, BALLYPOREEN, COUNTY TIPPERARY",,Tipperary,190000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"MASSHILL, CLOONACOOL, TUBBERCURRY",,Sligo,135000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"MONASTERORIS, EDENDERRY, OFFALY",,Offaly,360000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"MOUNTRATH RD, PORTLAOISE, LAOIS",,Laois,350000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"MOXHAM ST, GRANARD, LONGFORD",,Longford,82500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"MOYGLASS, FETHARD, CO TIPPERARY",,Tipperary,145000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"NEWTOWNBUTLER RD, CLONES, MONAGHAN",,Monaghan,153000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"RATHSNAGADAN LODGE, INISTIOGE, CO KILKENNY",,Kilkenny,552000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"STRAWHALL, MONKSTOWN, CORK",,Cork,240000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"TONACOOLEEN, CAHERLISTRANE, GALWAY",,Galway,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"TONYSHANDERY, EMYVALE, MONAGHAN",,Monaghan,47000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"TOOR, BALLYPATRICK, CLONMEL",,Tipperary,60000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-01,"WINDGATES, SHANAKIEL RD, CORK",,Cork,770000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"1 BARRYS AVE, TARMONBARRY, ROSCOMMON",,Roscommon,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"1 CARRIGMANNON WOODS, GLYNN, KILLURIN",,Wexford,355000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"1 MONTCLAIR, CLAREMONT ROAD, KILLINEY",,Dublin,1637500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"1 STRAND MEWS, LEA RD, SANDYMOUNT DUBLIN 4",Dublin 4,Dublin,890000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"1 The Grange, Lurganboy, Donegal Town",,Donegal,220575.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"1 Woodland Park, Carlanstown Park, Kells",,Meath,299559.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"10 The Boulevard, Barnhall Meadows, Leixlip",,Kildare,485325.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"106 THE LINKS, DONABATE, DUBLIN",,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"11 CORMAC TERRACE, TERENURE, DUBLIN 6",,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"11 HANSBORO, BELGRAVE AVE, WELLINGTON RD",,Cork,115000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"11 WALLACE COURT, BALLINLOUGH, ROSCOMMON",,Roscommon,73000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"116 CLONLEA, ROCHESTOWN, CORK",,Cork,178000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"119 TUR UISCE, DOUGHISKA, GALWAY",,Galway,285000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"12 MAHON PARK, BLACKROCK, CORK",,Cork,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"12 ROSEMOUNT COURT, ROSEMOUNT TERRACE, BOOTERSTOWN",,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"12 The Square, Drummin Village, Borrisokane Road",,Tipperary,150660.79,No,Yes,New Dwelling house /Apartment,
2022-03-02,"120 VERDEMONT, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"13 CHURCHFIELD, 59/60 CLONTARF ROAD, CLONTARF",,Dublin,775000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"13 Newpark Close, Chapel Road, Kinsealy",,Dublin,440528.0,No,Yes,New Dwelling house /Apartment,
2022-03-02,"131 OAKCOURT DR, PALMERSTOWN, DUBLIN 20",Dublin 20,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-03-02,"132 THE OLD MILL, RATOATH, MEATH",,Meath,585000.0,No,No,Second-Hand Dwelling house /Apartment,
